Fecha	Nulo1	Nulo2	Alternado1	Alternado2	Disperso1	Disperso2	Disperso3	Disperso4
03/06/2017 8:59	0	0	-1	-1	-5	-10	-50	4005
03/06/2017 8:59	0	0	1	1	5	10	50	4095
03/06/2017 9:00	0	0	-1	-1	-5	-10	-50	4186
03/06/2017 9:00	0	0	1	1	5	10	50	4278
03/06/2017 9:01	0	0	-1	-1	-5	-10	-50	4371
03/06/2017 9:01	0	0	1	1	5	10	50	4465
03/06/2017 9:02	0	0	-1	-1	-5	-10	-50	4560
03/06/2017 9:02	0	0	1	1	5	10	50	4656
03/06/2017 9:03	0	0	-1	-1	-5	-10	-50	4753
03/06/2017 9:03	0	0	1	1	5	10	50	4851
03/06/2017 9:04	0	0	-1	-1	-5	-10	-50	0
03/06/2017 9:04	0	0	1	1	5	10	50	0
03/06/2017 9:05	0	0	-1	-1	-5	-10	-50	1
03/06/2017 9:05	0	0	1	1	5	10	50	3
03/06/2017 9:06	0	0	-1	-1	-5	-10	-50	6
03/06/2017 9:06	0	0	1	1	5	10	50	10
03/06/2017 9:07	0	0	-1	-1	-5	-10	-50	15
03/06/2017 9:07	0	0	1	1	5	10	50	21
03/06/2017 9:08	0	0	-1	-1	-5	-10	-50	28
03/06/2017 9:08	0	0	1	1	5	10	50	36
03/06/2017 9:09	0	0	-1	-1	-5	-10	-50	45
03/06/2017 9:09	0	0	1	1	5	10	50	55
03/06/2017 9:10	0	0	-1	-1	-5	-10	-50	66
03/06/2017 9:10	0	0	1	1	5	10	50	78
03/06/2017 9:11	0	0	-1	-1	-5	-10	-50	91
03/06/2017 9:11	0	0	1	1	5	10	50	105
03/06/2017 9:12	0	0	-1	-1	-5	-10	-50	120
03/06/2017 9:12	0	0	1	1	5	10	50	136
03/06/2017 9:13	0	0	-1	-1	-5	-10	-50	153
03/06/2017 9:13	0	0	1	1	5	10	50	171
03/06/2017 9:14	0	0	-1	-1	-5	-10	-50	190
03/06/2017 9:14	0	0	1	1	5	10	50	210
03/06/2017 9:15	0	0	-1	-1	-5	-10	-50	231
03/06/2017 9:15	0	0	1	1	5	10	50	253
03/06/2017 9:16	0	0	-1	-1	-5	-10	-50	276
03/06/2017 9:16	0	0	1	1	5	10	50	300
03/06/2017 9:17	0	0	-1	-1	-5	-10	-50	325
03/06/2017 9:17	0	0	1	1	5	10	50	351
03/06/2017 9:18	0	0	-1	-1	-5	-10	-50	378
03/06/2017 9:18	0	0	1	1	5	10	50	406
03/06/2017 9:19	0	0	-1	-1	-5	-10	-50	435
03/06/2017 9:19	0	0	1	1	5	10	50	465
03/06/2017 9:20	0	0	-1	-1	-5	-10	-50	496
03/06/2017 9:20	0	0	1	1	5	10	50	528
03/06/2017 9:21	0	0	-1	-1	-5	-10	-50	561
03/06/2017 9:21	0	0	1	1	5	10	50	595
03/06/2017 9:22	0	0	-1	-1	-5	-10	-50	630
03/06/2017 9:22	0	0	1	1	5	10	50	666
03/06/2017 9:23	0	0	-1	-1	-5	-10	-50	703
03/06/2017 9:23	0	0	1	1	5	10	50	741
03/06/2017 9:24	0	0	-1	-1	-5	-10	-50	780
03/06/2017 9:24	0	0	1	1	5	10	50	820
03/06/2017 9:25	0	0	-1	-1	-5	-10	-50	861
03/06/2017 9:25	0	0	1	1	5	10	50	903
03/06/2017 9:26	0	0	-1	-1	-5	-10	-50	946
03/06/2017 9:26	0	0	1	1	5	10	50	990
03/06/2017 9:27	0	0	-1	-1	-5	-10	-50	1035
03/06/2017 9:27	0	0	1	1	5	10	50	1081
03/06/2017 9:28	0	0	-1	-1	-5	-10	-50	1128
03/06/2017 9:28	0	0	1	1	5	10	50	1176
03/06/2017 9:29	0	0	-1	-1	-5	-10	-50	1225
03/06/2017 9:29	0	0	1	1	5	10	50	1275
03/06/2017 9:30	0	0	-1	-1	-5	-10	-50	1326
03/06/2017 9:30	0	0	1	1	5	10	50	1378
03/06/2017 9:31	0	0	-1	-1	-5	-10	-50	1431
03/06/2017 9:31	0	0	1	1	5	10	50	1485
03/06/2017 9:32	0	0	-1	-1	-5	-10	-50	1540
03/06/2017 9:32	0	0	1	1	5	10	50	1596
03/06/2017 9:33	0	0	-1	-1	-5	-10	-50	1653
03/06/2017 9:33	0	0	1	1	5	10	50	1711
03/06/2017 9:34	0	0	-1	-1	-5	-10	-50	1770
03/06/2017 9:34	0	0	1	1	5	10	50	1830
03/06/2017 9:35	0	0	-1	-1	-5	-10	-50	1891
03/06/2017 9:35	0	0	1	1	5	10	50	1953
03/06/2017 9:36	0	0	-1	-1	-5	-10	-50	2016
03/06/2017 9:36	0	0	1	1	5	10	50	2080
03/06/2017 9:37	0	0	-1	-1	-5	-10	-50	2145
03/06/2017 9:37	0	0	1	1	5	10	50	2211
03/06/2017 9:38	0	0	-1	-1	-5	-10	-50	2278
03/06/2017 9:38	0	0	1	1	5	10	50	2346
03/06/2017 9:39	0	0	-1	-1	-5	-10	-50	2415
03/06/2017 9:39	0	0	1	1	5	10	50	2485
03/06/2017 9:40	0	0	-1	-1	-5	-10	-50	2556
03/06/2017 9:40	0	0	1	1	5	10	50	2628
03/06/2017 9:41	0	0	-1	-1	-5	-10	-50	2701
03/06/2017 9:41	0	0	1	1	5	10	50	2775
03/06/2017 9:42	0	0	-1	-1	-5	-10	-50	2850
03/06/2017 9:42	0	0	1	1	5	10	50	2926
03/06/2017 9:43	0	0	-1	-1	-5	-10	-50	3003
03/06/2017 9:43	0	0	1	1	5	10	50	3081
03/06/2017 9:44	0	0	-1	-1	-5	-10	-50	3160
03/06/2017 9:44	0	0	1	1	5	10	50	3240
03/06/2017 9:45	0	0	-1	-1	-5	-10	-50	3321
03/06/2017 9:45	0	0	1	1	5	10	50	3403
03/06/2017 9:46	0	0	-1	-1	-5	-10	-50	3486
03/06/2017 9:46	0	0	1	1	5	10	50	3570
03/06/2017 9:47	0	0	-1	-1	-5	-10	-50	3655
03/06/2017 9:47	0	0	1	1	5	10	50	3741
03/06/2017 9:48	0	0	-1	-1	-5	-10	-50	3828
03/06/2017 9:48	0	0	1	1	5	10	50	3916
03/06/2017 9:49	0	0	-1	-1	-5	-10	-50	4005
03/06/2017 9:49	0	0	1	1	5	10	50	4095
03/06/2017 9:50	0	0	-1	-1	-5	-10	-50	4186
03/06/2017 9:50	0	0	1	1	5	10	50	4278
03/06/2017 9:51	0	0	-1	-1	-5	-10	-50	4371
03/06/2017 9:51	0	0	1	1	5	10	50	4465
03/06/2017 9:52	0	0	-1	-1	-5	-10	-50	4560
03/06/2017 9:52	0	0	1	1	5	10	50	4656
03/06/2017 9:53	0	0	-1	-1	-5	-10	-50	4753
03/06/2017 9:53	0	0	1	1	5	10	50	4851
03/06/2017 9:54	0	0	-1	-1	-5	-10	-50	0
03/06/2017 9:54	0	0	1	1	5	10	50	0
03/06/2017 9:55	0	0	-1	-1	-5	-10	-50	1
03/06/2017 9:55	0	0	1	1	5	10	50	3
03/06/2017 9:56	0	0	-1	-1	-5	-10	-50	6
03/06/2017 9:56	0	0	1	1	5	10	50	10
03/06/2017 9:57	0	0	-1	-1	-5	-10	-50	15
03/06/2017 9:57	0	0	1	1	5	10	50	21
03/06/2017 9:58	0	0	-1	-1	-5	-10	-50	28
03/06/2017 9:58	0	0	1	1	5	10	50	36
03/06/2017 9:59	0	0	-1	-1	-5	-10	-50	45
03/06/2017 9:59	0	0	1	1	5	10	50	55
03/06/2017 10:00	0	0	-1	-1	-5	-10	-50	66
03/06/2017 10:00	0	0	1	1	5	10	50	78
03/06/2017 10:01	0	0	-1	-1	-5	-10	-50	91
03/06/2017 10:01	0	0	1	1	5	10	50	105
03/06/2017 10:02	0	0	-1	-1	-5	-10	-50	120
03/06/2017 10:02	0	0	1	1	5	10	50	136
03/06/2017 10:03	0	0	-1	-1	-5	-10	-50	153
03/06/2017 10:03	0	0	1	1	5	10	50	171
03/06/2017 10:04	0	0	-1	-1	-5	-10	-50	190
03/06/2017 10:04	0	0	1	1	5	10	50	210
03/06/2017 10:05	0	0	-1	-1	-5	-10	-50	231
03/06/2017 10:05	0	0	1	1	5	10	50	253
03/06/2017 10:06	0	0	-1	-1	-5	-10	-50	276
03/06/2017 10:06	0	0	1	1	5	10	50	300
03/06/2017 10:07	0	0	-1	-1	-5	-10	-50	325
03/06/2017 10:07	0	0	1	1	5	10	50	351
03/06/2017 10:08	0	0	-1	-1	-5	-10	-50	378
03/06/2017 10:08	0	0	1	1	5	10	50	406
03/06/2017 10:09	0	0	-1	-1	-5	-10	-50	435
03/06/2017 10:09	0	0	1	1	5	10	50	465
03/06/2017 10:10	0	0	-1	-1	-5	-10	-50	496
03/06/2017 10:10	0	0	1	1	5	10	50	528
03/06/2017 10:11	0	0	-1	-1	-5	-10	-50	561
03/06/2017 10:11	0	0	1	1	5	10	50	595
03/06/2017 10:12	0	0	-1	-1	-5	-10	-50	630
03/06/2017 10:12	0	0	1	1	5	10	50	666
03/06/2017 10:13	0	0	-1	-1	-5	-10	-50	703
03/06/2017 10:13	0	0	1	1	5	10	50	741
03/06/2017 10:14	0	0	-1	-1	-5	-10	-50	780
03/06/2017 10:14	0	0	1	1	5	10	50	820
03/06/2017 10:15	0	0	-1	-1	-5	-10	-50	861
03/06/2017 10:15	0	0	1	1	5	10	50	903
03/06/2017 10:16	0	0	-1	-1	-5	-10	-50	946
03/06/2017 10:16	0	0	1	1	5	10	50	990
03/06/2017 10:17	0	0	-1	-1	-5	-10	-50	1035
03/06/2017 10:17	0	0	1	1	5	10	50	1081
03/06/2017 10:18	0	0	-1	-1	-5	-10	-50	1128
03/06/2017 10:18	0	0	1	1	5	10	50	1176
03/06/2017 10:19	0	0	-1	-1	-5	-10	-50	1225
03/06/2017 10:19	0	0	1	1	5	10	50	1275
03/06/2017 10:20	0	0	-1	-1	-5	-10	-50	1326
03/06/2017 10:20	0	0	1	1	5	10	50	1378
03/06/2017 10:21	0	0	-1	-1	-5	-10	-50	1431
03/06/2017 10:21	0	0	1	1	5	10	50	1485
03/06/2017 10:22	0	0	-1	-1	-5	-10	-50	1540
03/06/2017 10:22	0	0	1	1	5	10	50	1596
03/06/2017 10:23	0	0	-1	-1	-5	-10	-50	1653
03/06/2017 10:23	0	0	1	1	5	10	50	1711
03/06/2017 10:24	0	0	-1	-1	-5	-10	-50	1770
03/06/2017 10:24	0	0	1	1	5	10	50	1830
03/06/2017 10:25	0	0	-1	-1	-5	-10	-50	1891
03/06/2017 10:25	0	0	1	1	5	10	50	1953
03/06/2017 10:26	0	0	-1	-1	-5	-10	-50	2016
03/06/2017 10:26	0	0	1	1	5	10	50	2080
03/06/2017 10:27	0	0	-1	-1	-5	-10	-50	2145
03/06/2017 10:27	0	0	1	1	5	10	50	2211
03/06/2017 10:28	0	0	-1	-1	-5	-10	-50	2278
03/06/2017 10:28	0	0	1	1	5	10	50	2346
03/06/2017 10:29	0	0	-1	-1	-5	-10	-50	2415
03/06/2017 10:29	0	0	1	1	5	10	50	2485
03/06/2017 10:30	0	0	-1	-1	-5	-10	-50	2556
03/06/2017 10:30	0	0	1	1	5	10	50	2628
03/06/2017 10:31	0	0	-1	-1	-5	-10	-50	2701
03/06/2017 10:31	0	0	1	1	5	10	50	2775
03/06/2017 10:32	0	0	-1	-1	-5	-10	-50	2850
03/06/2017 10:32	0	0	1	1	5	10	50	2926
03/06/2017 10:33	0	0	-1	-1	-5	-10	-50	3003
03/06/2017 10:33	0	0	1	1	5	10	50	3081
03/06/2017 10:34	0	0	-1	-1	-5	-10	-50	3160
03/06/2017 10:34	0	0	1	1	5	10	50	3240
03/06/2017 10:35	0	0	-1	-1	-5	-10	-50	3321
03/06/2017 10:35	0	0	1	1	5	10	50	3403
03/06/2017 10:36	0	0	-1	-1	-5	-10	-50	3486
03/06/2017 10:36	0	0	1	1	5	10	50	3570
03/06/2017 10:37	0	0	-1	-1	-5	-10	-50	3655
03/06/2017 10:37	0	0	1	1	5	10	50	3741
03/06/2017 10:38	0	0	-1	-1	-5	-10	-50	3828
03/06/2017 10:38	0	0	1	1	5	10	50	3916
03/06/2017 10:39	0	0	-1	-1	-5	-10	-50	4005
03/06/2017 10:39	0	0	1	1	5	10	50	4095
03/06/2017 10:40	0	0	-1	-1	-5	-10	-50	4186
03/06/2017 10:40	0	0	1	1	5	10	50	4278
03/06/2017 10:41	0	0	-1	-1	-5	-10	-50	4371
03/06/2017 10:41	0	0	1	1	5	10	50	4465
03/06/2017 10:42	0	0	-1	-1	-5	-10	-50	4560
03/06/2017 10:42	0	0	1	1	5	10	50	4656
03/06/2017 10:43	0	0	-1	-1	-5	-10	-50	4753
03/06/2017 10:43	0	0	1	1	5	10	50	4851
03/06/2017 10:44	0	0	-1	-1	-5	-10	-50	0
03/06/2017 10:44	0	0	1	1	5	10	50	0
03/06/2017 10:45	0	0	-1	-1	-5	-10	-50	1
03/06/2017 10:45	0	0	1	1	5	10	50	3
03/06/2017 10:46	0	0	-1	-1	-5	-10	-50	6
03/06/2017 10:46	0	0	1	1	5	10	50	10
03/06/2017 10:47	0	0	-1	-1	-5	-10	-50	15
03/06/2017 10:47	0	0	1	1	5	10	50	21
03/06/2017 10:48	0	0	-1	-1	-5	-10	-50	28
03/06/2017 10:48	0	0	1	1	5	10	50	36
03/06/2017 10:49	0	0	-1	-1	-5	-10	-50	45
03/06/2017 10:49	0	0	1	1	5	10	50	55
03/06/2017 10:50	0	0	-1	-1	-5	-10	-50	66
03/06/2017 10:50	0	0	1	1	5	10	50	78
03/06/2017 10:51	0	0	-1	-1	-5	-10	-50	91
03/06/2017 10:51	0	0	1	1	5	10	50	105
03/06/2017 10:52	0	0	-1	-1	-5	-10	-50	120
03/06/2017 10:52	0	0	1	1	5	10	50	136
03/06/2017 10:53	0	0	-1	-1	-5	-10	-50	153
03/06/2017 10:53	0	0	1	1	5	10	50	171
03/06/2017 10:54	0	0	-1	-1	-5	-10	-50	190
03/06/2017 10:54	0	0	1	1	5	10	50	210
03/06/2017 10:55	0	0	-1	-1	-5	-10	-50	231
03/06/2017 10:55	0	0	1	1	5	10	50	253
03/06/2017 10:56	0	0	-1	-1	-5	-10	-50	276
03/06/2017 10:56	0	0	1	1	5	10	50	300
03/06/2017 10:57	0	0	-1	-1	-5	-10	-50	325
03/06/2017 10:57	0	0	1	1	5	10	50	351
03/06/2017 10:58	0	0	-1	-1	-5	-10	-50	378
03/06/2017 10:58	0	0	1	1	5	10	50	406
03/06/2017 10:59	0	0	-1	-1	-5	-10	-50	435
03/06/2017 10:59	0	0	1	1	5	10	50	465
03/06/2017 11:00	0	0	-1	-1	-5	-10	-50	496
03/06/2017 11:00	0	0	1	1	5	10	50	528
03/06/2017 11:01	0	0	-1	-1	-5	-10	-50	561
03/06/2017 11:01	0	0	1	1	5	10	50	595
03/06/2017 11:02	0	0	-1	-1	-5	-10	-50	630
03/06/2017 11:02	0	0	1	1	5	10	50	666
03/06/2017 11:03	0	0	-1	-1	-5	-10	-50	703
03/06/2017 11:03	0	0	1	1	5	10	50	741
03/06/2017 11:04	0	0	-1	-1	-5	-10	-50	780
03/06/2017 11:04	0	0	1	1	5	10	50	820
03/06/2017 11:05	0	0	-1	-1	-5	-10	-50	861
03/06/2017 11:05	0	0	1	1	5	10	50	903
03/06/2017 11:06	0	0	-1	-1	-5	-10	-50	946
03/06/2017 11:06	0	0	1	1	5	10	50	990
03/06/2017 11:07	0	0	-1	-1	-5	-10	-50	1035
03/06/2017 11:07	0	0	1	1	5	10	50	1081
03/06/2017 11:08	0	0	-1	-1	-5	-10	-50	1128
03/06/2017 11:08	0	0	1	1	5	10	50	1176
03/06/2017 11:09	0	0	-1	-1	-5	-10	-50	1225
03/06/2017 11:09	0	0	1	1	5	10	50	1275
03/06/2017 11:10	0	0	-1	-1	-5	-10	-50	1326
03/06/2017 11:10	0	0	1	1	5	10	50	1378
03/06/2017 11:11	0	0	-1	-1	-5	-10	-50	1431
03/06/2017 11:11	0	0	1	1	5	10	50	1485
03/06/2017 11:12	0	0	-1	-1	-5	-10	-50	1540
03/06/2017 11:12	0	0	1	1	5	10	50	1596
03/06/2017 11:13	0	0	-1	-1	-5	-10	-50	1653
03/06/2017 11:13	0	0	1	1	5	10	50	1711
03/06/2017 11:14	0	0	-1	-1	-5	-10	-50	1770
03/06/2017 11:14	0	0	1	1	5	10	50	1830
03/06/2017 11:15	0	0	-1	-1	-5	-10	-50	1891
03/06/2017 11:15	0	0	1	1	5	10	50	1953
03/06/2017 11:16	0	0	-1	-1	-5	-10	-50	2016
03/06/2017 11:16	0	0	1	1	5	10	50	2080
03/06/2017 11:17	0	0	-1	-1	-5	-10	-50	2145
03/06/2017 11:17	0	0	1	1	5	10	50	2211
03/06/2017 11:18	0	0	-1	-1	-5	-10	-50	2278
03/06/2017 11:18	0	0	1	1	5	10	50	2346
03/06/2017 11:19	0	0	-1	-1	-5	-10	-50	2415
03/06/2017 11:19	0	0	1	1	5	10	50	2485
03/06/2017 11:20	0	0	-1	-1	-5	-10	-50	2556
03/06/2017 11:20	0	0	1	1	5	10	50	2628
03/06/2017 11:21	0	0	-1	-1	-5	-10	-50	2701
03/06/2017 11:21	0	0	1	1	5	10	50	2775
03/06/2017 11:22	0	0	-1	-1	-5	-10	-50	2850
03/06/2017 11:22	0	0	1	1	5	10	50	2926
03/06/2017 11:23	0	0	-1	-1	-5	-10	-50	3003
03/06/2017 11:23	0	0	1	1	5	10	50	3081
03/06/2017 11:24	0	0	-1	-1	-5	-10	-50	3160
03/06/2017 11:24	0	0	1	1	5	10	50	3240
03/06/2017 11:25	0	0	-1	-1	-5	-10	-50	3321
03/06/2017 11:25	0	0	1	1	5	10	50	3403
03/06/2017 11:26	0	0	-1	-1	-5	-10	-50	3486
03/06/2017 11:26	0	0	1	1	5	10	50	3570
03/06/2017 11:27	0	0	-1	-1	-5	-10	-50	3655
03/06/2017 11:27	0	0	1	1	5	10	50	3741
03/06/2017 11:28	0	0	-1	-1	-5	-10	-50	3828
03/06/2017 11:28	0	0	1	1	5	10	50	3916
03/06/2017 11:29	0	0	-1	-1	-5	-10	-50	4005
03/06/2017 11:29	0	0	1	1	5	10	50	4095
03/06/2017 11:30	0	0	-1	-1	-5	-10	-50	4186
03/06/2017 11:30	0	0	1	1	5	10	50	4278
03/06/2017 11:31	0	0	-1	-1	-5	-10	-50	4371
03/06/2017 11:31	0	0	1	1	5	10	50	4465
03/06/2017 11:32	0	0	-1	-1	-5	-10	-50	4560
03/06/2017 11:32	0	0	1	1	5	10	50	4656
03/06/2017 11:33	0	0	-1	-1	-5	-10	-50	4753
03/06/2017 11:33	0	0	1	1	5	10	50	4851
03/06/2017 11:34	0	0	-1	-1	-5	-10	-50	0
03/06/2017 11:34	0	0	1	1	5	10	50	0
03/06/2017 11:35	0	0	-1	-1	-5	-10	-50	1
03/06/2017 11:35	0	0	1	1	5	10	50	3
03/06/2017 11:36	0	0	-1	-1	-5	-10	-50	6
03/06/2017 11:36	0	0	1	1	5	10	50	10
03/06/2017 11:37	0	0	-1	-1	-5	-10	-50	15
03/06/2017 11:37	0	0	1	1	5	10	50	21
03/06/2017 11:38	0	0	-1	-1	-5	-10	-50	28
03/06/2017 11:38	0	0	1	1	5	10	50	36
03/06/2017 11:39	0	0	-1	-1	-5	-10	-50	45
03/06/2017 11:39	0	0	1	1	5	10	50	55
03/06/2017 11:40	0	0	-1	-1	-5	-10	-50	66
03/06/2017 11:40	0	0	1	1	5	10	50	78
03/06/2017 11:41	0	0	-1	-1	-5	-10	-50	91
03/06/2017 11:41	0	0	1	1	5	10	50	105
03/06/2017 11:42	0	0	-1	-1	-5	-10	-50	120
03/06/2017 11:42	0	0	1	1	5	10	50	136
03/06/2017 11:43	0	0	-1	-1	-5	-10	-50	153
03/06/2017 11:43	0	0	1	1	5	10	50	171
03/06/2017 11:44	0	0	-1	-1	-5	-10	-50	190
03/06/2017 11:44	0	0	1	1	5	10	50	210
03/06/2017 11:45	0	0	-1	-1	-5	-10	-50	231
03/06/2017 11:45	0	0	1	1	5	10	50	253
03/06/2017 11:46	0	0	-1	-1	-5	-10	-50	276
03/06/2017 11:46	0	0	1	1	5	10	50	300
03/06/2017 11:47	0	0	-1	-1	-5	-10	-50	325
03/06/2017 11:47	0	0	1	1	5	10	50	351
03/06/2017 11:48	0	0	-1	-1	-5	-10	-50	378
03/06/2017 11:48	0	0	1	1	5	10	50	406
03/06/2017 11:49	0	0	-1	-1	-5	-10	-50	435
03/06/2017 11:49	0	0	1	1	5	10	50	465
03/06/2017 11:50	0	0	-1	-1	-5	-10	-50	496
03/06/2017 11:50	0	0	1	1	5	10	50	528
03/06/2017 11:51	0	0	-1	-1	-5	-10	-50	561
03/06/2017 11:51	0	0	1	1	5	10	50	595
03/06/2017 11:52	0	0	-1	-1	-5	-10	-50	630
03/06/2017 11:52	0	0	1	1	5	10	50	666
03/06/2017 11:53	0	0	-1	-1	-5	-10	-50	703
03/06/2017 11:53	0	0	1	1	5	10	50	741
03/06/2017 11:54	0	0	-1	-1	-5	-10	-50	780
03/06/2017 11:54	0	0	1	1	5	10	50	820
03/06/2017 11:55	0	0	-1	-1	-5	-10	-50	861
03/06/2017 11:55	0	0	1	1	5	10	50	903
03/06/2017 11:56	0	0	-1	-1	-5	-10	-50	946
03/06/2017 11:56	0	0	1	1	5	10	50	990
03/06/2017 11:57	0	0	-1	-1	-5	-10	-50	1035
03/06/2017 11:57	0	0	1	1	5	10	50	1081
03/06/2017 11:58	0	0	-1	-1	-5	-10	-50	1128
03/06/2017 11:58	0	0	1	1	5	10	50	1176
03/06/2017 11:59	0	0	-1	-1	-5	-10	-50	1225
03/06/2017 11:59	0	0	1	1	5	10	50	1275
03/06/2017 12:00	0	0	-1	-1	-5	-10	-50	1326
03/06/2017 12:00	0	0	1	1	5	10	50	1378
03/06/2017 12:01	0	0	-1	-1	-5	-10	-50	1431
03/06/2017 12:01	0	0	1	1	5	10	50	1485
03/06/2017 12:02	0	0	-1	-1	-5	-10	-50	1540
03/06/2017 12:02	0	0	1	1	5	10	50	1596
03/06/2017 12:03	0	0	-1	-1	-5	-10	-50	1653
03/06/2017 12:03	0	0	1	1	5	10	50	1711
03/06/2017 12:04	0	0	-1	-1	-5	-10	-50	1770
03/06/2017 12:04	0	0	1	1	5	10	50	1830
03/06/2017 12:05	0	0	-1	-1	-5	-10	-50	1891
03/06/2017 12:05	0	0	1	1	5	10	50	1953
03/06/2017 12:06	0	0	-1	-1	-5	-10	-50	2016
03/06/2017 12:06	0	0	1	1	5	10	50	2080
03/06/2017 12:07	0	0	-1	-1	-5	-10	-50	2145
03/06/2017 12:07	0	0	1	1	5	10	50	2211
03/06/2017 12:08	0	0	-1	-1	-5	-10	-50	2278
03/06/2017 12:08	0	0	1	1	5	10	50	2346
03/06/2017 12:09	0	0	-1	-1	-5	-10	-50	2415
03/06/2017 12:09	0	0	1	1	5	10	50	2485
03/06/2017 12:10	0	0	-1	-1	-5	-10	-50	2556
03/06/2017 12:10	0	0	1	1	5	10	50	2628
03/06/2017 12:11	0	0	-1	-1	-5	-10	-50	2701
03/06/2017 12:11	0	0	1	1	5	10	50	2775
03/06/2017 12:12	0	0	-1	-1	-5	-10	-50	2850
03/06/2017 12:12	0	0	1	1	5	10	50	2926
03/06/2017 12:13	0	0	-1	-1	-5	-10	-50	3003
03/06/2017 12:13	0	0	1	1	5	10	50	3081
03/06/2017 12:14	0	0	-1	-1	-5	-10	-50	3160
03/06/2017 12:14	0	0	1	1	5	10	50	3240
03/06/2017 12:15	0	0	-1	-1	-5	-10	-50	3321
03/06/2017 12:15	0	0	1	1	5	10	50	3403
03/06/2017 12:16	0	0	-1	-1	-5	-10	-50	3486
03/06/2017 12:16	0	0	1	1	5	10	50	3570
03/06/2017 12:17	0	0	-1	-1	-5	-10	-50	3655
03/06/2017 12:17	0	0	1	1	5	10	50	3741
03/06/2017 12:18	0	0	-1	-1	-5	-10	-50	3828
03/06/2017 12:18	0	0	1	1	5	10	50	3916
03/06/2017 12:19	0	0	-1	-1	-5	-10	-50	4005
03/06/2017 12:19	0	0	1	1	5	10	50	4095
03/06/2017 12:20	0	0	-1	-1	-5	-10	-50	4186
03/06/2017 12:20	0	0	1	1	5	10	50	4278
03/06/2017 12:21	0	0	-1	-1	-5	-10	-50	4371
03/06/2017 12:21	0	0	1	1	5	10	50	4465
03/06/2017 12:22	0	0	-1	-1	-5	-10	-50	4560
03/06/2017 12:22	0	0	1	1	5	10	50	4656
03/06/2017 12:23	0	0	-1	-1	-5	-10	-50	4753
03/06/2017 12:23	0	0	1	1	5	10	50	4851
03/06/2017 12:24	0	0	-1	-1	-5	-10	-50	0
03/06/2017 12:24	0	0	1	1	5	10	50	0
03/06/2017 12:25	0	0	-1	-1	-5	-10	-50	1
03/06/2017 12:25	0	0	1	1	5	10	50	3
03/06/2017 12:26	0	0	-1	-1	-5	-10	-50	6
03/06/2017 12:26	0	0	1	1	5	10	50	10
03/06/2017 12:27	0	0	-1	-1	-5	-10	-50	15
03/06/2017 12:27	0	0	1	1	5	10	50	21
03/06/2017 12:28	0	0	-1	-1	-5	-10	-50	28
03/06/2017 12:28	0	0	1	1	5	10	50	36
03/06/2017 12:29	0	0	-1	-1	-5	-10	-50	45
03/06/2017 12:29	0	0	1	1	5	10	50	55
03/06/2017 12:30	0	0	-1	-1	-5	-10	-50	66
03/06/2017 12:30	0	0	1	1	5	10	50	78
03/06/2017 12:31	0	0	-1	-1	-5	-10	-50	91
03/06/2017 12:31	0	0	1	1	5	10	50	105
03/06/2017 12:32	0	0	-1	-1	-5	-10	-50	120
03/06/2017 12:32	0	0	1	1	5	10	50	136
03/06/2017 12:33	0	0	-1	-1	-5	-10	-50	153
03/06/2017 12:33	0	0	1	1	5	10	50	171
03/06/2017 12:34	0	0	-1	-1	-5	-10	-50	190
03/06/2017 12:34	0	0	1	1	5	10	50	210
03/06/2017 12:35	0	0	-1	-1	-5	-10	-50	231
03/06/2017 12:35	0	0	1	1	5	10	50	253
03/06/2017 12:36	0	0	-1	-1	-5	-10	-50	276
03/06/2017 12:36	0	0	1	1	5	10	50	300
03/06/2017 12:37	0	0	-1	-1	-5	-10	-50	325
03/06/2017 12:37	0	0	1	1	5	10	50	351
03/06/2017 12:38	0	0	-1	-1	-5	-10	-50	378
03/06/2017 12:38	0	0	1	1	5	10	50	406
03/06/2017 12:39	0	0	-1	-1	-5	-10	-50	435
03/06/2017 12:39	0	0	1	1	5	10	50	465
03/06/2017 12:40	0	0	-1	-1	-5	-10	-50	496
03/06/2017 12:40	0	0	1	1	5	10	50	528
03/06/2017 12:41	0	0	-1	-1	-5	-10	-50	561
03/06/2017 12:41	0	0	1	1	5	10	50	595
03/06/2017 12:42	0	0	-1	-1	-5	-10	-50	630
03/06/2017 12:42	0	0	1	1	5	10	50	666
03/06/2017 12:43	0	0	-1	-1	-5	-10	-50	703
03/06/2017 12:43	0	0	1	1	5	10	50	741
03/06/2017 12:44	0	0	-1	-1	-5	-10	-50	780
03/06/2017 12:44	0	0	1	1	5	10	50	820
03/06/2017 12:45	0	0	-1	-1	-5	-10	-50	861
03/06/2017 12:45	0	0	1	1	5	10	50	903
03/06/2017 12:46	0	0	-1	-1	-5	-10	-50	946
03/06/2017 12:46	0	0	1	1	5	10	50	990
03/06/2017 12:47	0	0	-1	-1	-5	-10	-50	1035
03/06/2017 12:47	0	0	1	1	5	10	50	1081
03/06/2017 12:48	0	0	-1	-1	-5	-10	-50	1128
03/06/2017 12:48	0	0	1	1	5	10	50	1176
03/06/2017 12:49	0	0	-1	-1	-5	-10	-50	1225
03/06/2017 12:49	0	0	1	1	5	10	50	1275
03/06/2017 12:50	0	0	-1	-1	-5	-10	-50	1326
03/06/2017 12:50	0	0	1	1	5	10	50	1378
